key1,value1,key2,value2,displayValue1,largest_lrUnitNumber
31473,BREZOVO POLJE,501,GLINA,"BREZOVO POLJE, GLINA",1000
31474,BRUBNO,501,GLINA,"BRUBNO, GLINA",1000
31475,BUČICA,501,GLINA,"BUČICA, GLINA",2000
31476,BUZETA,501,GLINA,"BUZETA, GLINA",2000
31477,DABRINA,501,GLINA,"DABRINA, GLINA",1000
31478,DESNI DEGOJ,501,GLINA,"DESNI DEGOJ, GLINA",1000
31479,DOLNJAKI,501,GLINA,"DOLNJAKI, GLINA",1000
31480,DONJA TRSTENICA,501,GLINA,"DONJA TRSTENICA, GLINA",1000
31481,DONJI SELKOVAC,501,GLINA,"DONJI SELKOVAC, GLINA",1000
31482,DRAGOTINA,501,GLINA,"DRAGOTINA, GLINA",2000
32317,BRNJEUŠKA,501,GLINA,"BRNJEUŠKA, GLINA",1000
32318,MALI GRADAC,501,GLINA,"MALI GRADAC, GLINA",2000
32319,ŠIBINE,501,GLINA,"ŠIBINE, GLINA",1000
250115,GLINA,501,GLINA,"GLINA, GLINA",5000
250157,DVORIŠĆE NOVA,501,GLINA,"DVORIŠĆE NOVA, GLINA",1000
231468,BATURI,501,GLINA,"BATURI, GLINA",1000
250185,VIDUŠEVAC NOVA,501,GLINA,"VIDUŠEVAC NOVA, GLINA",4000
30381,BEČIC,267,SLAVONSKI BROD,"BEČIC, SLAVONSKI BROD",1000
30382,BERAVCI,267,SLAVONSKI BROD,"BERAVCI, SLAVONSKI BROD",2000
30383,BICKO SELO,267,SLAVONSKI BROD,"BICKO SELO, SLAVONSKI BROD",1000
30384,BRODSKI STUPNIK,267,SLAVONSKI BROD,"BRODSKI STUPNIK, SLAVONSKI BROD",3000
30387,CIGLENIK,267,SLAVONSKI BROD,"CIGLENIK, SLAVONSKI BROD",1000
30388,CRNI POTOK,267,SLAVONSKI BROD,"CRNI POTOK, SLAVONSKI BROD",1000
30389,ČAJKOVCI,267,SLAVONSKI BROD,"ČAJKOVCI, SLAVONSKI BROD",1000
30390,DONJA BEBRINA,267,SLAVONSKI BROD,"DONJA BEBRINA, SLAVONSKI BROD",1000
30391,DONJI ANDRIJEVCI,267,SLAVONSKI BROD,"DONJI ANDRIJEVCI, SLAVONSKI BROD",3000
30392,DUBOVIK,267,SLAVONSKI BROD,"DUBOVIK, SLAVONSKI BROD",1000
30393,GARČIN,267,SLAVONSKI BROD,"GARČIN, SLAVONSKI BROD",2000
30037,BEBRINA,267,SLAVONSKI BROD,"BEBRINA, SLAVONSKI BROD",1000
30038,BRODSKI VAROŠ,267,SLAVONSKI BROD,"BRODSKI VAROŠ, SLAVONSKI BROD",7000
30040,GLOGOVICA,267,SLAVONSKI BROD,"GLOGOVICA, SLAVONSKI BROD",2000
30041,KLAKAR,267,SLAVONSKI BROD,"KLAKAR, SLAVONSKI BROD",1000
30042,MALINO,267,SLAVONSKI BROD,"MALINO, SLAVONSKI BROD",1000
30043,PODVINJE,267,SLAVONSKI BROD,"PODVINJE, SLAVONSKI BROD",4000
30045,ŠUŠNJEVCI,267,SLAVONSKI BROD,"ŠUŠNJEVCI, SLAVONSKI BROD",1000
30394,GORNJA BEBRINA,267,SLAVONSKI BROD,"GORNJA BEBRINA, SLAVONSKI BROD",1000
30396,GROMAČNIK,267,SLAVONSKI BROD,"GROMAČNIK, SLAVONSKI BROD",2000
30398,KANIŽA,267,SLAVONSKI BROD,"KANIŽA, SLAVONSKI BROD",1000
30399,KORDUŠEVCI,267,SLAVONSKI BROD,"KORDUŠEVCI, SLAVONSKI BROD",1000
30400,KUJNIK,267,SLAVONSKI BROD,"KUJNIK, SLAVONSKI BROD",1000
30401,STUPNIČKI KUTI,267,SLAVONSKI BROD,"STUPNIČKI KUTI, SLAVONSKI BROD",2000
30402,LOVČIĆ,267,SLAVONSKI BROD,"LOVČIĆ, SLAVONSKI BROD",1000
30403,LUŽANI,267,SLAVONSKI BROD,"LUŽANI, SLAVONSKI BROD",2000
30405,ODVORCI,267,SLAVONSKI BROD,"ODVORCI, SLAVONSKI BROD",4000
30406,ORIOVAC,267,SLAVONSKI BROD,"ORIOVAC, SLAVONSKI BROD",2000
30407,PODCRKAVLJE,267,SLAVONSKI BROD,"PODCRKAVLJE, SLAVONSKI BROD",1000
30408,PRIČAC,267,SLAVONSKI BROD,"PRIČAC, SLAVONSKI BROD",1000
30409,RADOVANJE,267,SLAVONSKI BROD,"RADOVANJE, SLAVONSKI BROD",1000
30411,SELNA,267,SLAVONSKI BROD,"SELNA, SLAVONSKI BROD",1000
30412,SIKIREVCI,267,SLAVONSKI BROD,"SIKIREVCI, SLAVONSKI BROD",2000
30413,SLOBODNICA,267,SLAVONSKI BROD,"SLOBODNICA, SLAVONSKI BROD",3000
30415,STARI SLATINIK,267,SLAVONSKI BROD,"STARI SLATINIK, SLAVONSKI BROD",2000
30416,SLAVONSKI ŠAMAC,267,SLAVONSKI BROD,"SLAVONSKI ŠAMAC, SLAVONSKI BROD",1000
30417,TRNJANI,267,SLAVONSKI BROD,"TRNJANI, SLAVONSKI BROD",1000
30419,VRHOVINA,267,SLAVONSKI BROD,"VRHOVINA, SLAVONSKI BROD",2000
30420,ZADUBRAVLJE,267,SLAVONSKI BROD,"ZADUBRAVLJE, SLAVONSKI BROD",2000
30421,BRODSKI ZDENCI,267,SLAVONSKI BROD,"BRODSKI ZDENCI, SLAVONSKI BROD",1000
30751,GRABARJE,267,SLAVONSKI BROD,"GRABARJE, SLAVONSKI BROD",1000
30752,GUNDINCI,267,SLAVONSKI BROD,"GUNDINCI, SLAVONSKI BROD",3000
30753,JEŽEVIK,267,SLAVONSKI BROD,"JEŽEVIK, SLAVONSKI BROD",1000
30754,KINDROVO,267,SLAVONSKI BROD,"KINDROVO, SLAVONSKI BROD",1000
30755,KLOKOČEVIK,267,SLAVONSKI BROD,"KLOKOČEVIK, SLAVONSKI BROD",3000
30756,KRUŠEVICA,267,SLAVONSKI BROD,"KRUŠEVICA, SLAVONSKI BROD",2000
30757,KUPINA,267,SLAVONSKI BROD,"KUPINA, SLAVONSKI BROD",1000
30758,TRNJANSKI KUTI,267,SLAVONSKI BROD,"TRNJANSKI KUTI, SLAVONSKI BROD",1000
30759,MALA KOPANICA,267,SLAVONSKI BROD,"MALA KOPANICA, SLAVONSKI BROD",1000
30760,MATKOVIĆ MALA,267,SLAVONSKI BROD,"MATKOVIĆ MALA, SLAVONSKI BROD",1000
30761,NOVO TOPOLJE,267,SLAVONSKI BROD,"NOVO TOPOLJE, SLAVONSKI BROD",1000
30762,OPRISAVCI,267,SLAVONSKI BROD,"OPRISAVCI, SLAVONSKI BROD",2000
30763,ORIOVČIĆ,267,SLAVONSKI BROD,"ORIOVČIĆ, SLAVONSKI BROD",1000
30764,POLJANCI,267,SLAVONSKI BROD,"POLJANCI, SLAVONSKI BROD",1000
30765,PRNJAVOR,267,SLAVONSKI BROD,"PRNJAVOR, SLAVONSKI BROD",1000
30766,RASTUŠJE,267,SLAVONSKI BROD,"RASTUŠJE, SLAVONSKI BROD",1000
30767,SAPCI,267,SLAVONSKI BROD,"SAPCI, SLAVONSKI BROD",1000
30768,SIBINJ,267,SLAVONSKI BROD,"SIBINJ, SLAVONSKI BROD",3000
30769,SLATINIK MALI,267,SLAVONSKI BROD,"SLATINIK MALI, SLAVONSKI BROD",1000
30770,SLAVONSKI KOBAŠ,267,SLAVONSKI BROD,"SLAVONSKI KOBAŠ, SLAVONSKI BROD",3000
30771,STARI PERKOVCI,267,SLAVONSKI BROD,"STARI PERKOVCI, SLAVONSKI BROD",2000
30772,STARO TOPOLJE,267,SLAVONSKI BROD,"STARO TOPOLJE, SLAVONSKI BROD",1000
30773,SVILAJ,267,SLAVONSKI BROD,"SVILAJ, SLAVONSKI BROD",1000
30774,ŠUMEĆE,267,SLAVONSKI BROD,"ŠUMEĆE, SLAVONSKI BROD",1000
30776,VRBA,267,SLAVONSKI BROD,"VRBA, SLAVONSKI BROD",3000
30777,VRPOLJE,267,SLAVONSKI BROD,"VRPOLJE, SLAVONSKI BROD",2000
32275,STRUŽANI,267,SLAVONSKI BROD,"STRUŽANI, SLAVONSKI BROD",1000
32294,ŽIVIKE,267,SLAVONSKI BROD,"ŽIVIKE, SLAVONSKI BROD",1000
234011,JARUGE,267,SLAVONSKI BROD,"JARUGE, SLAVONSKI BROD",1000
234012,ZOLJANI,267,SLAVONSKI BROD,"ZOLJANI, SLAVONSKI BROD",1000
233058,VELIKA KOPANICA,267,SLAVONSKI BROD,"VELIKA KOPANICA, SLAVONSKI BROD",2000
230414,SREDANCI,267,SLAVONSKI BROD,"SREDANCI, SLAVONSKI BROD",1000
250167,BUKOVLJE,267,SLAVONSKI BROD,"BUKOVLJE, SLAVONSKI BROD",3000
250177,VRANOVCI,267,SLAVONSKI BROD,"VRANOVCI, SLAVONSKI BROD",2000
230039,DIVOŠEVCI,267,SLAVONSKI BROD,"DIVOŠEVCI, SLAVONSKI BROD",2000
250245,TOMICA,267,SLAVONSKI BROD,"TOMICA, SLAVONSKI BROD",2000
230380,BANOVCI,267,SLAVONSKI BROD,"BANOVCI, SLAVONSKI BROD",2000
230395,GORNJI ANDRIJEVCI,267,SLAVONSKI BROD,"GORNJI ANDRIJEVCI, SLAVONSKI BROD",2000
230385,BRODSKO VINOGORJE,267,SLAVONSKI BROD,"BRODSKO VINOGORJE, SLAVONSKI BROD",5000
230778,ZBJEG,267,SLAVONSKI BROD,"ZBJEG, SLAVONSKI BROD",2000
230404,NOVI GRAD,267,SLAVONSKI BROD,"NOVI GRAD, SLAVONSKI BROD",1000
230410,RUŠČICA,267,SLAVONSKI BROD,"RUŠČICA, SLAVONSKI BROD",3000
230044,SLAVONSKI BROD,267,SLAVONSKI BROD,"SLAVONSKI BROD, SLAVONSKI BROD",30000
232088,DUBOČAC,267,SLAVONSKI BROD,"DUBOČAC, SLAVONSKI BROD",1000
30018,BAĆIN DOL,240,NOVA GRADIŠKA,"BAĆIN DOL, NOVA GRADIŠKA",1000
30020,BIJELA STIJENA,240,NOVA GRADIŠKA,"BIJELA STIJENA, NOVA GRADIŠKA",1000
30021,BODOVALJCI,240,NOVA GRADIŠKA,"BODOVALJCI, NOVA GRADIŠKA",2000
30022,ŠAGOVINA CERNIČKA,240,NOVA GRADIŠKA,"ŠAGOVINA CERNIČKA, NOVA GRADIŠKA",1000
30023,CRNOGOVCI,240,NOVA GRADIŠKA,"CRNOGOVCI, NOVA GRADIŠKA",1000
31650,BOBARE,240,NOVA GRADIŠKA,"BOBARE, NOVA GRADIŠKA",1000
32010,BODEGRAJ,240,NOVA GRADIŠKA,"BODEGRAJ, NOVA GRADIŠKA",1000
32012,GOLOBRDAC,240,NOVA GRADIŠKA,"GOLOBRDAC, NOVA GRADIŠKA",1000
32013,LAĐEVAC,240,NOVA GRADIŠKA,"LAĐEVAC, NOVA GRADIŠKA",1000
32015,SIČE,240,NOVA GRADIŠKA,"SIČE, NOVA GRADIŠKA",1000
32016,TISOVAC,240,NOVA GRADIŠKA,"TISOVAC, NOVA GRADIŠKA",1000
32044,ČOVAC,240,NOVA GRADIŠKA,"ČOVAC, NOVA GRADIŠKA",1000
32045,DOLINA,240,NOVA GRADIŠKA,"DOLINA, NOVA GRADIŠKA",1000
32046,DONJI LIPOVAC,240,NOVA GRADIŠKA,"DONJI LIPOVAC, NOVA GRADIŠKA",1000
32047,DRAGOVCI,240,NOVA GRADIŠKA,"DRAGOVCI, NOVA GRADIŠKA",1000
32048,DUBOVAC,240,NOVA GRADIŠKA,"DUBOVAC, NOVA GRADIŠKA",1000
32049,GODINJAK,240,NOVA GRADIŠKA,"GODINJAK, NOVA GRADIŠKA",2000
32051,GORNJI LIPOVAC,240,NOVA GRADIŠKA,"GORNJI LIPOVAC, NOVA GRADIŠKA",1000
32052,GREĐANI,240,NOVA GRADIŠKA,"GREĐANI, NOVA GRADIŠKA",1000
32053,KOMARNICA,240,NOVA GRADIŠKA,"KOMARNICA, NOVA GRADIŠKA",1000
32055,LAZE,240,NOVA GRADIŠKA,"LAZE, NOVA GRADIŠKA",1000
32056,LJUPINA,240,NOVA GRADIŠKA,"LJUPINA, NOVA GRADIŠKA",2000
32057,MAGIĆ MALA,240,NOVA GRADIŠKA,"MAGIĆ MALA, NOVA GRADIŠKA",2000
32061,PODVRŠKO,240,NOVA GRADIŠKA,"PODVRŠKO, NOVA GRADIŠKA",1000
32064,SEOCE,240,NOVA GRADIŠKA,"SEOCE, NOVA GRADIŠKA",1000
32065,SIČICE,240,NOVA GRADIŠKA,"SIČICE, NOVA GRADIŠKA",1000
32066,SREDNJI LIPOVAC,240,NOVA GRADIŠKA,"SREDNJI LIPOVAC, NOVA GRADIŠKA",1000
32067,ŠIRINCI,240,NOVA GRADIŠKA,"ŠIRINCI, NOVA GRADIŠKA",1000
32068,ŠUMETLICA,240,NOVA GRADIŠKA,"ŠUMETLICA, NOVA GRADIŠKA",1000
32069,TRNAKOVAC,240,NOVA GRADIŠKA,"TRNAKOVAC, NOVA GRADIŠKA",1000
32071,VRBOVA,240,NOVA GRADIŠKA,"VRBOVA, NOVA GRADIŠKA",3000
32072,ŽUBERKOVAC,240,NOVA GRADIŠKA,"ŽUBERKOVAC, NOVA GRADIŠKA",0
31537,ADŽAMOVCI,240,NOVA GRADIŠKA,"ADŽAMOVCI, NOVA GRADIŠKA",2000
31538,BANIĆEVAC,240,NOVA GRADIŠKA,"BANIĆEVAC, NOVA GRADIŠKA",1000
31539,BENKOVAC,240,NOVA GRADIŠKA,"BENKOVAC, NOVA GRADIŠKA",1000
31540,BILI BRIG,240,NOVA GRADIŠKA,"BILI BRIG, NOVA GRADIŠKA",1000
31541,BRĐANI,240,NOVA GRADIŠKA,"BRĐANI, NOVA GRADIŠKA",2000
31542,CAGE,240,NOVA GRADIŠKA,"CAGE, NOVA GRADIŠKA",1000
31545,DONJI VAROŠ,240,NOVA GRADIŠKA,"DONJI VAROŠ, NOVA GRADIŠKA",1000
31547,DREŽNIK,240,NOVA GRADIŠKA,"DREŽNIK, NOVA GRADIŠKA",1000
31548,GILETINCI,240,NOVA GRADIŠKA,"GILETINCI, NOVA GRADIŠKA",1000
31550,GORNJI VAROŠ,240,NOVA GRADIŠKA,"GORNJI VAROŠ, NOVA GRADIŠKA",1000
31551,GUNJAVCI,240,NOVA GRADIŠKA,"GUNJAVCI, NOVA GRADIŠKA",1000
31552,KOSOVAC,240,NOVA GRADIŠKA,"KOSOVAC, NOVA GRADIŠKA",1000
31553,LJEŠTANI,240,NOVA GRADIŠKA,"LJEŠTANI, NOVA GRADIŠKA",0
31554,MAČKOVAC,240,NOVA GRADIŠKA,"MAČKOVAC, NOVA GRADIŠKA",2000
31556,ŠAGOVINA MAŠIĆKA,240,NOVA GRADIŠKA,"ŠAGOVINA MAŠIĆKA, NOVA GRADIŠKA",1000
31557,NOVA GRADIŠKA,240,NOVA GRADIŠKA,"NOVA GRADIŠKA, NOVA GRADIŠKA",6000
31558,OPATOVAC,240,NOVA GRADIŠKA,"OPATOVAC, NOVA GRADIŠKA",1000
31559,OŠTRI VRH,240,NOVA GRADIŠKA,"OŠTRI VRH, NOVA GRADIŠKA",1000
31561,RATKOVAC,240,NOVA GRADIŠKA,"RATKOVAC, NOVA GRADIŠKA",1000
31562,ROGOLJI,240,NOVA GRADIŠKA,"ROGOLJI, NOVA GRADIŠKA",1000
31563,SMRTIĆ,240,NOVA GRADIŠKA,"SMRTIĆ, NOVA GRADIŠKA",1000
31564,STARA KAPELA,240,NOVA GRADIŠKA,"STARA KAPELA, NOVA GRADIŠKA",1000
31565,STARO PETROVO SELO,240,NOVA GRADIŠKA,"STARO PETROVO SELO, NOVA GRADIŠKA",4000
31566,ŠTIVICA,240,NOVA GRADIŠKA,"ŠTIVICA, NOVA GRADIŠKA",2000
31568,VRBJE,240,NOVA GRADIŠKA,"VRBJE, NOVA GRADIŠKA",1000
32338,ČAPRGINCI,240,NOVA GRADIŠKA,"ČAPRGINCI, NOVA GRADIŠKA",1000
32339,VRBOVLJANI,240,NOVA GRADIŠKA,"VRBOVLJANI, NOVA GRADIŠKA",1000
250122,PODVRŠKO NOVO,240,NOVA GRADIŠKA,"PODVRŠKO NOVO, NOVA GRADIŠKA",3000
231543,CERNIK,240,NOVA GRADIŠKA,"CERNIK, NOVA GRADIŠKA",3000
232014,NOVI VAROŠ,240,NOVA GRADIŠKA,"NOVI VAROŠ, NOVA GRADIŠKA",1000
231549,GORNJI BOGIĆEVCI,240,NOVA GRADIŠKA,"GORNJI BOGIĆEVCI, NOVA GRADIŠKA",2000
232059,OKUČANI,240,NOVA GRADIŠKA,"OKUČANI, NOVA GRADIŠKA",2000
250013,NOVA KAPELA,240,NOVA GRADIŠKA,"NOVA KAPELA, NOVA GRADIŠKA",2000
250088,BATRINA,240,NOVA GRADIŠKA,"BATRINA, NOVA GRADIŠKA",3000
250124,REŠETARI,240,NOVA GRADIŠKA,"REŠETARI, NOVA GRADIŠKA",5000
232011,DAVOR,240,NOVA GRADIŠKA,"DAVOR, NOVA GRADIŠKA",4000
250179,BANIĆEVAC NOVI,240,NOVA GRADIŠKA,"BANIĆEVAC NOVI, NOVA GRADIŠKA",2000
231546,DRAGALIĆ,240,NOVA GRADIŠKA,"DRAGALIĆ, NOVA GRADIŠKA",1000
232070,USKOCI,240,NOVA GRADIŠKA,"USKOCI, NOVA GRADIŠKA",1000
231560,POLJANE,240,NOVA GRADIŠKA,"POLJANE, NOVA GRADIŠKA",1000
232054,KOVAČEVAC,240,NOVA GRADIŠKA,"KOVAČEVAC, NOVA GRADIŠKA",2000
232062,PRVČA,240,NOVA GRADIŠKA,"PRVČA, NOVA GRADIŠKA",2000
231567,TRNAVA,240,NOVA GRADIŠKA,"TRNAVA, NOVA GRADIŠKA",1000
232050,GORICE,240,NOVA GRADIŠKA,"GORICE, NOVA GRADIŠKA",1000
231544,DONJI BOGIĆEVCI,240,NOVA GRADIŠKA,"DONJI BOGIĆEVCI, NOVA GRADIŠKA",1000
232305,MEDARI,240,NOVA GRADIŠKA,"MEDARI, NOVA GRADIŠKA",1000
232060,ORUBICA,240,NOVA GRADIŠKA,"ORUBICA, NOVA GRADIŠKA",3000
231555,MAŠIĆ,240,NOVA GRADIŠKA,"MAŠIĆ, NOVA GRADIŠKA",2000
30054,DOL,270,STARI GRAD,"DOL, STARI GRAD",4000
30055,SUĆURAJ,270,STARI GRAD,"SUĆURAJ, STARI GRAD",2000
30464,BOGOMOLJE,270,STARI GRAD,"BOGOMOLJE, STARI GRAD",2000
30465,BRUSJE,270,STARI GRAD,"BRUSJE, STARI GRAD",2000
30466,GDINJ,270,STARI GRAD,"GDINJ, STARI GRAD",8000
30467,GRABLJE,270,STARI GRAD,"GRABLJE, STARI GRAD",2000
30468,HVAR,270,STARI GRAD,"HVAR, STARI GRAD",5000
30469,JELSA,270,STARI GRAD,"JELSA, STARI GRAD",4000
30470,PITVE,270,STARI GRAD,"PITVE, STARI GRAD",3000
30471,STARI GRAD,270,STARI GRAD,"STARI GRAD, STARI GRAD",8000
30472,SVIRČE,270,STARI GRAD,"SVIRČE, STARI GRAD",3000
30473,VRBANJ,270,STARI GRAD,"VRBANJ, STARI GRAD",3000
30474,VRBOSKA,270,STARI GRAD,"VRBOSKA, STARI GRAD",3000
30867,VRISNIK,270,STARI GRAD,"VRISNIK, STARI GRAD",3000
30868,ZASTRAŽIŠĆE,270,STARI GRAD,"ZASTRAŽIŠĆE, STARI GRAD",2000
30052,GORNJE POSTINJE,584,SOLIN,"GORNJE POSTINJE, SOLIN",1000
30053,MILEŠINE,584,SOLIN,"MILEŠINE, SOLIN",1000
30449,BLACA,584,SOLIN,"BLACA, SOLIN",0
30450,VELIKI BROČANAC,584,SOLIN,"VELIKI BROČANAC, SOLIN",1000
30451,BRŠTANOVO,584,SOLIN,"BRŠTANOVO, SOLIN",1000
30452,DONJI MUĆ,584,SOLIN,"DONJI MUĆ, SOLIN",2000
30453,DUGOBABE,584,SOLIN,"DUGOBABE, SOLIN",1000
30454,GIZDAVAC,584,SOLIN,"GIZDAVAC, SOLIN",1000
30455,GORNJE OGORJE,584,SOLIN,"GORNJE OGORJE, SOLIN",1000
30456,KLIS,584,SOLIN,"KLIS, SOLIN",5000
30457,KORUŠCE,584,SOLIN,"KORUŠCE, SOLIN",1000
30458,KOTLENICE,584,SOLIN,"KOTLENICE, SOLIN",1000
30459,MRAVINCE,584,SOLIN,"MRAVINCE, SOLIN",2000
30460,NEORIĆ,584,SOLIN,"NEORIĆ, SOLIN",1000
30461,SUTINA,584,SOLIN,"SUTINA, SOLIN",1000
30462,VUČEVICA,584,SOLIN,"VUČEVICA, SOLIN",1000
30535,BRAČEVIĆ,584,SOLIN,"BRAČEVIĆ, SOLIN",1000
30536,DONJE POSTINJE,584,SOLIN,"DONJE POSTINJE, SOLIN",1000
30537,GORNJI MUĆ,584,SOLIN,"GORNJI MUĆ, SOLIN",2000
30538,KOPRIVNO,584,SOLIN,"KOPRIVNO, SOLIN",1000
30539,KUČINE,584,SOLIN,"KUČINE, SOLIN",2000
30540,NISKO,584,SOLIN,"NISKO, SOLIN",1000
30541,RAMLJANE,584,SOLIN,"RAMLJANE, SOLIN",1000
30791,DONJE OGORJE,584,SOLIN,"DONJE OGORJE, SOLIN",1000
30965,SOLIN,584,SOLIN,"SOLIN, SOLIN",10000
31023,CRIVAC,584,SOLIN,"CRIVAC, SOLIN",1000
31024,KONJSKO,584,SOLIN,"KONJSKO, SOLIN",2000
31025,PRUGOVO,584,SOLIN,"PRUGOVO, SOLIN",1000
32277,PRIBUDE,584,SOLIN,"PRIBUDE, SOLIN",1000
32351,DUGOPOLJE,584,SOLIN,"DUGOPOLJE, SOLIN",4000
30050,DUBRAVA,583,OMIŠ,"DUBRAVA, OMIŠ",1000
30051,ZAKUČAC,583,OMIŠ,"ZAKUČAC, OMIŠ",1000
30439,BLATO NA CETINI,583,OMIŠ,"BLATO NA CETINI, OMIŠ",1000
30440,ČISLA,583,OMIŠ,"ČISLA, OMIŠ",1000
30441,GRABOVAC,583,OMIŠ,"GRABOVAC, OMIŠ",1000
30442,KATUNI,583,OMIŠ,"KATUNI, OMIŠ",2000
30443,KUČIĆE,583,OMIŠ,"KUČIĆE, OMIŠ",2000
30444,OMIŠ,583,OMIŠ,"OMIŠ, OMIŠ",5000
30445,PODGRAĐE,583,OMIŠ,"PODGRAĐE, OMIŠ",1000
30446,SVINIŠĆE,583,OMIŠ,"SVINIŠĆE, OMIŠ",2000
30447,TUGARE,583,OMIŠ,"TUGARE, OMIŠ",3000
30448,ŽEŽEVICA,583,OMIŠ,"ŽEŽEVICA, OMIŠ",2000
30529,DUĆE,583,OMIŠ,"DUĆE, OMIŠ",3000
30530,JESENICE,583,OMIŠ,"JESENICE, OMIŠ",5000
30531,KREŠEVO,583,OMIŠ,"KREŠEVO, OMIŠ",1000
30532,NOVA SELA,583,OMIŠ,"NOVA SELA, OMIŠ",1000
30533,ROGOZNICA,583,OMIŠ,"ROGOZNICA, OMIŠ",6000
30534,ZVEČANJE,583,OMIŠ,"ZVEČANJE, OMIŠ",1000
31022,SLIME,583,OMIŠ,"SLIME, OMIŠ",1000
32276,GATA,583,OMIŠ,"GATA, OMIŠ",2000
250060,TRNBUSI,583,OMIŠ,"TRNBUSI, OMIŠ",2000
250061,SRIJANE,583,OMIŠ,"SRIJANE, OMIŠ",3000
250059,GORNJI DOLAC,583,OMIŠ,"GORNJI DOLAC, OMIŠ",2000
250058,DONJI DOLAC,583,OMIŠ,"DONJI DOLAC, OMIŠ",3000
250062,KOSTANJE,583,OMIŠ,"KOSTANJE, OMIŠ",6000
30046,KAŠTEL GOMILICA,582,KAŠTEL LUKŠIĆ,"KAŠTEL GOMILICA, KAŠTEL LUKŠIĆ",4000
30047,KAŠTEL STARI,582,KAŠTEL LUKŠIĆ,"KAŠTEL STARI, KAŠTEL LUKŠIĆ",6000
30048,LABIN,582,KAŠTEL LUKŠIĆ,"LABIN, KAŠTEL LUKŠIĆ",1000
30049,PRIMORSKI DOLAC,582,KAŠTEL LUKŠIĆ,"PRIMORSKI DOLAC, KAŠTEL LUKŠIĆ",2000
30431,BOGDANOVIĆI,582,KAŠTEL LUKŠIĆ,"BOGDANOVIĆI, KAŠTEL LUKŠIĆ",1000
30432,DIVOJEVIĆI,582,KAŠTEL LUKŠIĆ,"DIVOJEVIĆI, KAŠTEL LUKŠIĆ",1000
30433,KAŠTEL LUKŠIĆ,582,KAŠTEL LUKŠIĆ,"KAŠTEL LUKŠIĆ, KAŠTEL LUKŠIĆ",4000
30435,KLADNJICE,582,KAŠTEL LUKŠIĆ,"KLADNJICE, KAŠTEL LUKŠIĆ",1000
30436,PRGOMET,582,KAŠTEL LUKŠIĆ,"PRGOMET, KAŠTEL LUKŠIĆ",1000
30437,RADOŠIĆ,582,KAŠTEL LUKŠIĆ,"RADOŠIĆ, KAŠTEL LUKŠIĆ",2000
30438,SITNO,582,KAŠTEL LUKŠIĆ,"SITNO, KAŠTEL LUKŠIĆ",1000
30526,KAŠTEL KAMBELOVAC,582,KAŠTEL LUKŠIĆ,"KAŠTEL KAMBELOVAC, KAŠTEL LUKŠIĆ",5000
30527,LEĆEVICA,582,KAŠTEL LUKŠIĆ,"LEĆEVICA, KAŠTEL LUKŠIĆ",1000
30528,TROLOKVE,582,KAŠTEL LUKŠIĆ,"TROLOKVE, KAŠTEL LUKŠIĆ",1000
31021,KAŠTEL NOVI,582,KAŠTEL LUKŠIĆ,"KAŠTEL NOVI, KAŠTEL LUKŠIĆ",5000
234068,KAŠTEL ŠTAFILIĆ - NOVO,582,KAŠTEL LUKŠIĆ,"KAŠTEL ŠTAFILIĆ - NOVO, KAŠTEL LUKŠIĆ",4000
234067,KAŠTEL SUĆURAC,582,KAŠTEL LUKŠIĆ,"KAŠTEL SUĆURAC, KAŠTEL LUKŠIĆ",18000
31653,LJUBITOVICA,274,TROGIR,"LJUBITOVICA, TROGIR",2000
30906,BLIZNA,274,TROGIR,"BLIZNA, TROGIR",2000
30907,BRISTIVICA,274,TROGIR,"BRISTIVICA, TROGIR",2000
30908,MARINA,274,TROGIR,"MARINA, TROGIR",14000
30909,MITLO-VINOVAC,274,TROGIR,"MITLO-VINOVAC, TROGIR",1000
30910,PRAPATNICA,274,TROGIR,"PRAPATNICA, TROGIR",1000
30911,TROGIR,274,TROGIR,"TROGIR, TROGIR",10000
30912,ŽEDNO,274,TROGIR,"ŽEDNO, TROGIR",3000
31374,OKRUG,274,TROGIR,"OKRUG, TROGIR",8000
31375,SEGET,274,TROGIR,"SEGET, TROGIR",10000
31376,VINIŠĆE,274,TROGIR,"VINIŠĆE, TROGIR",8000
250154,OKRUG NOVI,274,TROGIR,"OKRUG NOVI, TROGIR",2000
250065,DRVENIK,274,TROGIR,"DRVENIK, TROGIR",10000
30056,DRAČEVICA,271,SUPETAR,"DRAČEVICA, SUPETAR",1000
30057,PUČIŠĆA,271,SUPETAR,"PUČIŠĆA, SUPETAR",4000
30786,ŠKRIP,271,SUPETAR,"ŠKRIP, SUPETAR",2000
30869,BOBOVIŠĆA,271,SUPETAR,"BOBOVIŠĆA, SUPETAR",3000
30870,BOL,271,SUPETAR,"BOL, SUPETAR",4000
30871,DOL,271,SUPETAR,"DOL, SUPETAR",2000
30872,DONJI HUMAC,271,SUPETAR,"DONJI HUMAC, SUPETAR",2000
30873,GORNJI HUMAC,271,SUPETAR,"GORNJI HUMAC, SUPETAR",2000
30874,MIRCA,271,SUPETAR,"MIRCA, SUPETAR",2000
30875,NEREŽIŠĆA,271,SUPETAR,"NEREŽIŠĆA, SUPETAR",4000
30876,NOVO SELO,271,SUPETAR,"NOVO SELO, SUPETAR",2000
